Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1642322155,172.29.0.3,43382,172.25.0.2,5001,6,1005224,20808,673,400,1642322155082;1642322155184;1642322155184;1642322155185;1642322155185;1642322155185;1642322155185;1642322155185;1642322155185;1642322155185;1642322155185;1642322155185;1642322155185;1642322155287;1642322155287;1642322155287;1642322155287;1642322155287;1642322155287;1642322155288;1642322155288;1642322155288;1642322155288;1642322155288;1642322155288;1642322155289;1642322155289;1642322155289;1642322155290;1642322155290;1642322155290;1642322155290;1642322155290;1642322155290;1642322155290;1642322155290;1642322155290;1642322155291;1642322155291;1642322155291;1642322155291;1642322155291;1642322155291;1642322155392;1642322155392;1642322155392;1642322155396;1642322155396;1642322155397;1642322155400;1642322155400;1642322155400;1642322155402;1642322155402;1642322155402;1642322155406;1642322155406;1642322155406;1642322155406;1642322155406;1642322155406;1642322155406;1642322155406;1642322155406;1642322155406;1642322155406;1642322155407;1642322155407;1642322155407;1642322155407;1642322155407;1642322155408;1642322155408;1642322155408;1642322155408;1642322155408;1642322155409;1642322155409;1642322155409;1642322155409;1642322155409;1642322155409;1642322155409;1642322155409;1642322155409;1642322155409;1642322155410;1642322155410;1642322155410;1642322155410;1642322155410;1642322155411;1642322155411;1642322155411;1642322155411;1642322155411;1642322155495;1642322155495;1642322155495;1642322155495;1642322155495;1642322155500;1642322155501;1642322155501;1642322155501;1642322155501;1642322155504;1642322155504;1642322155504;1642322155504;1642322155504;1642322155504;1642322155505;1642322155505;1642322155505;1642322155505;1642322155505;1642322155505;1642322155508;1642322155508;1642322155508;1642322155509;1642322155509;1642322155509;1642322155510;1642322155510;1642322155510;1642322155511;1642322155511;1642322155511;1642322155511;1642322155511;1642322155511;1642322155511;1642322155511;1642322155511;1642322155513;1642322155513;1642322155513;1642322155514;1642322155514;1642322155514;1642322155515;1642322155515;1642322155515;1642322155515;1642322155515;1642322155515;1642322155516;1642322155516;1642322155516;1642322155517;1642322155517;1642322155517;1642322155518;1642322155518;1642322155518;1642322155518;1642322155518;1642322155518;1642322155519;1642322155519;1642322155519;1642322155519;1642322155519;1642322155519;1642322155520;1642322155520;1642322155520;1642322155520;1642322155520;1642322155520;1642322155521;1642322155521;1642322155521;1642322155521;1642322155521;1642322155521;1642322155522;1642322155522;1642322155522;1642322155522;1642322155522;1642322155522;1642322155522;1642322155522;1642322155522;1642322155523;1642322155523;1642322155523;1642322155523;1642322155524;1642322155524;1642322155524;1642322155524;1642322155524;1642322155524;1642322155524;1642322155524;1642322155524;1642322155525;1642322155525;1642322155525;1642322155525;1642322155525;1642322155525;1642322155525;1642322155525;1642322155526;1642322155526;1642322155526;1642322155526;1642322155526;1642322155526;1642322155598;1642322155598;1642322155598;1642322155598;1642322155599;1642322155599;1642322155599;1642322155599;1642322155599;1642322155599;1642322155599;1642322155599;1642322155604;1642322155604;1642322155604;1642322155604;1642322155604;1642322155604;1642322155604;1642322155604;1642322155604;1642322155605;1642322155605;1642322155605;1642322155605;1642322155605;1642322155605;1642322155606;1642322155606;1642322155606;1642322155607;1642322155607;1642322155607;1642322155607;1642322155607;1642322155607;1642322155608;1642322155608;1642322155608;1642322155608;1642322155608;1642322155608;1642322155609;1642322155609;1642322155609;1642322155609;1642322155609;1642322155610;1642322155610;1642322155610;1642322155612;1642322155612;1642322155612;1642322155613;1642322155613;1642322155613;1642322155613;1642322155613;1642322155613;1642322155614;1642322155614;1642322155614;1642322155615;1642322155615;1642322155615;1642322155615;1642322155615;1642322155615;1642322155616;1642322155616;1642322155616;1642322155616;1642322155616;1642322155616;1642322155617;1642322155617;1642322155617;1642322155617;1642322155617;1642322155617;1642322155617;1642322155618;1642322155618;1642322155618;1642322155618;1642322155618;1642322155618;1642322155618;1642322155618;1642322155618;1642322155619;1642322155619;1642322155619;1642322155620;1642322155620;1642322155620;1642322155620;1642322155620;1642322155620;1642322155621;1642322155621;1642322155621;1642322155621;1642322155621;1642322155621;1642322155622;1642322155622;1642322155622;1642322155622;1642322155622;1642322155622;1642322155623;1642322155623;1642322155624;1642322155624;1642322155624;1642322155624;1642322155624;1642322155624;1642322155625;1642322155625;1642322155625;1642322155626;1642322155626;1642322155626;1642322155626;1642322155626;1642322155626;1642322155627;1642322155627;1642322155627;1642322155628;1642322155628;1642322155628;1642322155628;1642322155628;1642322155628;1642322155629;1642322155629;1642322155629;1642322155629;1642322155629;1642322155629;1642322155630;1642322155630;1642322155630;1642322155630;1642322155631;1642322155631;1642322155631;1642322155632;1642322155632;1642322155632;1642322155633;1642322155633;1642322155633;1642322155634;1642322155634;1642322155634;1642322155634;1642322155634;1642322155634;1642322155635;1642322155635;1642322155635;1642322155635;1642322155635;1642322155635;1642322155636;1642322155636;1642322155636;1642322155636;1642322155636;1642322155636;1642322155637;1642322155637;1642322155637;1642322155638;1642322155638;1642322155638;1642322155638;1642322155638;1642322155639;1642322155639;1642322155639;1642322155639;1642322155639;1642322155639;1642322155639;1642322155640;1642322155640;1642322155640;1642322155640;1642322155640;1642322155640;1642322155640;1642322155640;1642322155641;1642322155641;1642322155641;1642322155641;1642322155641;1642322155641;1642322155641;1642322155641;1642322155641;1642322155642;1642322155642;1642322155642;1642322155644;1642322155644;1642322155644;1642322155644;1642322155644;1642322155644;1642322155644;1642322155645;1642322155645;1642322155645;1642322155645;1642322155645;1642322155645;1642322155645;1642322155645;1642322155645;1642322155645;1642322155645;1642322155646;1642322155646;1642322155646;1642322155646;1642322155646;1642322155646;1642322155647;1642322155647;1642322155647;1642322155648;1642322155648;1642322155648;1642322155648;1642322155730;1642322155730;1642322155730;1642322155731;1642322155731;1642322155731;1642322155732;1642322155732;1642322155732;1642322155732;1642322155732;1642322155732;1642322155733;1642322155733;1642322155733;1642322155734;1642322155734;1642322155734;1642322155734;1642322155734;1642322155734;1642322155734;1642322155734;1642322155734;1642322155735;1642322155735;1642322155735;1642322155736;1642322155736;1642322155736;1642322155736;1642322155737;1642322155737;1642322155738;1642322155739;1642322155739;1642322155739;1642322155739;1642322155740;1642322155740;1642322155740;1642322155740;1642322155741;1642322155741;1642322155741;1642322155741;1642322155742;1642322155742;1642322155742;1642322155742;1642322155743;1642322155743;1642322155743;1642322155744;1642322155744;1642322155744;1642322155744;1642322155745;1642322155745;1642322155746;1642322155747;1642322155747;1642322155747;1642322155747;1642322155748;1642322155748;1642322155748;1642322155748;1642322155748;1642322155748;1642322155749;1642322155749;1642322155749;1642322155749;1642322155750;1642322155750;1642322155750;1642322155750;1642322155750;1642322155751;1642322155751;1642322155751;1642322155751;1642322155752;1642322155752;1642322155752;1642322155752;1642322155752;1642322155752;1642322155752;1642322155753;1642322155753;1642322155753;1642322155754;1642322155754;1642322155754;1642322155754;1642322155755;1642322155755;1642322155755;1642322155755;1642322155756;1642322155756;1642322155756;1642322155756;1642322155757;1642322155757;1642322155757;1642322155757;1642322155757;1642322155757;1642322155758;1642322155758;1642322155758;1642322155758;1642322155758;1642322155759;1642322155759;1642322155759;1642322155759;1642322155760;1642322155760;1642322155760;1642322155760;1642322155760;1642322155760;1642322155760;1642322155761;1642322155762;1642322155762;1642322155762;1642322155762;1642322155763;1642322155763;1642322155763;1642322155763;1642322155764;1642322155764;1642322155764;1642322155765;1642322155765;1642322155765;1642322155765;1642322155765;1642322155766;1642322155766;1642322155766;1642322155766;1642322155766;1642322155766;1642322155767;1642322155767;1642322155767;1642322155767;1642322155767;1642322155768;1642322155768;1642322155768;1642322155769;1642322155769;1642322155769;1642322155769;1642322155770;1642322155770;1642322155770;1642322155770;1642322155770;1642322155771;1642322155771;1642322155771;1642322155771;1642322155772;1642322155772;1642322155772;1642322155772;1642322155772;1642322155772;1642322155772;1642322155773;1642322155773;1642322155773;1642322155774;1642322155774;1642322155774;1642322155774;1642322155775;1642322155775;1642322155775;1642322155775;1642322155775;1642322155775;1642322155775;1642322155776;1642322155776;1642322155776;1642322155777;1642322155777;1642322155777;1642322155777;1642322155778;1642322155778;1642322155778;1642322155778;1642322155778;1642322155779;1642322155779;1642322155779;1642322155780;1642322155780;1642322155780;1642322155780;1642322155781;1642322155781;1642322155781;1642322155781;1642322155781;1642322155782;1642322155782;1642322155782;1642322155783;1642322155783;1642322155783;1642322155783;1642322155783;1642322155784;1642322155784;1642322155784;1642322155784;1642322155784;1642322155784;1642322155784;1642322155785;1642322155785;1642322155785;1642322155785;1642322155786;1642322155786;1642322155786;1642322155786;1642322155787;1642322155787;1642322155787;1642322155787;1642322155787;1642322155787;1642322155787;1642322155788;1642322155788;1642322155788;1642322155788;1642322155788;1642322155789;1642322155789;1642322155789;1642322155789;1642322155789;1642322155789;1642322155789;1642322155790;1642322155790;1642322155790;1642322155790;1642322155790;1642322155791;1642322155791;1642322155791;1642322155791;1642322155791;1642322155792;1642322155792;1642322155792;1642322155792;1642322155793;1642322155793;1642322155793;1642322155793;1642322155793;1642322155793;1642322155793;1642322155794;1642322155795;1642322155795;1642322155795;1642322155795;1642322155795;1642322155795;1642322155795;1642322155796;1642322155797;1642322155797;1642322155797;1642322155797;1642322155797;1642322155797;1642322155797;1642322155798;1642322155798;1642322155798;1642322155798;1642322155798;1642322155799;1642322155799;1642322155799;1642322155800;1642322155800;1642322155800;1642322155800;1642322155800;1642322155801;1642322155801;1642322155801;1642322155801;1642322155801;1642322155801;1642322155802;1642322155802;1642322155802;1642322155802;1642322155802;1642322155803;1642322155803;1642322155803;1642322155803;1642322155804;1642322155804;1642322155804;1642322155804;1642322155805;1642322155805;1642322155805;1642322155805;1642322155806;1642322155806;1642322155806;1642322155806;1642322155806;1642322155887;1642322155887;1642322155888;1642322155889;1642322155889;1642322155889;1642322155889;1642322155889;1642322155889;1642322155889;1642322155890;1642322155890;1642322155890;1642322155890;1642322155891;1642322155891;1642322155891;1642322155891;1642322155891;1642322155892;1642322155892;1642322155892;1642322155892;1642322155893;1642322155893;1642322155893;1642322155893;1642322155894;1642322155894;1642322155894;1642322155894;1642322155894;1642322155895;1642322155895;1642322155895;1642322155895;1642322155896;1642322155896;1642322155896;1642322155897;1642322155897;1642322155897;1642322155897;1642322155898;1642322155898;1642322155898;1642322155898;1642322155898;1642322155898;1642322155899;1642322155899;1642322155899;1642322155899;1642322155899;1642322155899;1642322155899;1642322155899;1642322155900;1642322155900;1642322155900;1642322155900;1642322155900;1642322155900;1642322155901;1642322155901;1642322155901;1642322155901;1642322155901;1642322155901;1642322155902;1642322155902;1642322155902;1642322155902;1642322155902;1642322155902;1642322155903;1642322155903;1642322155903;1642322155903;1642322155903;1642322155903;1642322155903;1642322155903;1642322155903;1642322155904;1642322155904;1642322155904;1642322155904;1642322155904;1642322155904;1642322155904;1642322155905;1642322155905;1642322155905;1642322155905;1642322155905;1642322155905;1642322155906;1642322155906;1642322155906;1642322155906;1642322155906;1642322155906;1642322155907;1642322155907;1642322155907;1642322155908;1642322155908;1642322155908;1642322155908;1642322155908;1642322155908;1642322155908;1642322155908;1642322155908;1642322155909;1642322155909;1642322155909;1642322155909;1642322155909;1642322155909;1642322155910;1642322155910;1642322155910;1642322155910;1642322155910;1642322155910;1642322155911;1642322155911;1642322155911;1642322155911;1642322155911;1642322155911;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155913;1642322155914;1642322155914;1642322155914;1642322155914;1642322155914;1642322155914;1642322155915;1642322155915;1642322155915;1642322155915;1642322155915;1642322155916;1642322155916;1642322155916;1642322155916;1642322155916;1642322155916;1642322155916;1642322155916;1642322155916;1642322155917;1642322155917;1642322155917;1642322155917;1642322155917;1642322155917;1642322155918;1642322155918;1642322155918;1642322155918;1642322155918;1642322155918;1642322155918;1642322155918;1642322155919;1642322155919;1642322155919;1642322155919;1642322155919;1642322155919;1642322155920;1642322155920;1642322155920;1642322155920;1642322155920;1642322155920;1642322155921;1642322155921;1642322155921;1642322155921;1642322155921;1642322155921;1642322155921;1642322155921;1642322155921;1642322155922;1642322155922;1642322155922;1642322155923;1642322155923;1642322155923;1642322155923;1642322155923;1642322155923;1642322155924;1642322155924;1642322155924;1642322155924;1642322155924;1642322155924;1642322155924;1642322155924;1642322155924;1642322155924;1642322155925;1642322155925;1642322155925;1642322155925;1642322155925;1642322155925;1642322155926;1642322155926;1642322155926;1642322155926;1642322155926;1642322155926;1642322155927;1642322155927;1642322155927;1642322155927;1642322155927;1642322155927;1642322155928;1642322155928;1642322155928;1642322155928;1642322155928;1642322155928;1642322155929;1642322155929;1642322155929;1642322155930;1642322155931;1642322155931;1642322155931;1642322155931;1642322155931;1642322155931;1642322155931;1642322155931;1642322155932;1642322155932;1642322155932;1642322155934;1642322155934;1642322155934;1642322155935;1642322155935;1642322155935;1642322155935;1642322155935;1642322155935;1642322155935;1642322155935;1642322155935;1642322155935;1642322155935;1642322155937;1642322155937;1642322155937;1642322155938;1642322155938;1642322155938;,60;60;52;112;1500;1500;1500;1500;1500;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;52;1500;1500;52;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;52;52;1500;1500;52;52;1500;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;52;52;1500;1500;52;52;1500;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;52;52;1500;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;52;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;2;1;1;2;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;2;2;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;2;2;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;2;2;1;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;2;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;
