drop,1642463938.4125533,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463939.8664494,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642463949.5639963,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463949.706184,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463952.8107998,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463953.6058214,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463966.8649306,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463968.2285233,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463968.6591914,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642463972.3272974,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463974.3386765,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642463988.3473237,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463989.2764575,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463990.5988114,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642463998.523127,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464004.3025925,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464006.6482582,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464011.9340563,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464015.7892802,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464016.8615735,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464017.878101,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464022.8898504,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464029.6615908,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464032.4295506,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464032.6162155,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464039.4347818,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464040.2923663,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464057.7066655,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464063.4739578,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464064.283858,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464066.922496,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464068.6564488,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464071.8712938,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464072.5924659,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464075.135686,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464076.946766,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464094.6750169,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464100.46411,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464102.3159745,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464105.1526282,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464108.641147,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464109.8435767,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464110.9863563,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464117.7708726,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464124.0714507,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464124.3554106,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464124.8389733,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464125.297685,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464130.5574503,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464132.6903508,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464132.9457653,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464133.7836983,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464134.4887583,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464135.5411096,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464137.4196863,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464137.6564398,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464145.4521003,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464145.5947943,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464148.8571215,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464149.1244485,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464149.2537432,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464165.6038487,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464167.5820823,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464168.7599285,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464173.2254014,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464173.672158,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464179.1464233,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464181.9247844,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464190.5777779,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464191.8541725,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464194.370682,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464197.457495,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464197.7039802,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464201.6804752,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464212.3006063,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464213.4500961,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464217.4430604,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464220.4375327,192.168.48.3,34254,172.30.0.2,5001,6
drop,1642464233.0913808,172.30.0.2,5001,192.168.48.3,34254,6
drop,1642464233.423182,172.30.0.2,5001,192.168.48.3,34254,6
